name,code_ne,r_type,address,tel,score,detail,strong,datalab_1,review_num,blog_num,x,y
신풍루 곱창구이,20601681,"곱창,막창,양",서울 관악구 은천로2길 18 1층,02-877-6681,4.38,"2대를 이어온 곱창구이 전문점입니다. 봉일시장 옆에 있는 정겨운 분위기의 장소인데요. 쫄깃한 곱창과 대창, 양파 등이 한판으로 푸짐하게 나오는 곱창구이가 대표메뉴이지요.",,"{'분위기': ['심플한'], '인기토픽': ['돼지곱창', ', 시장', ', 소곱창', ', 곱창', ', 막창'], '찾는목적': ['신선한', ', 숨어있는']}",192,216,126.937673730794,37.4858245613578
라미스콘,1842796465,"카페,디저트",서울 관악구 관악로14길 88,0507-1438-5090,4.35,"(주) 만리진 라미스콘 서울대입구역 1 or 2번 출구 → 스타벅스 골목으로 쭈욱 들어오시다보면, #샤로수길가장큰카페 #3개층 #루 프탑, 분위기 좋은 베이커리카페가 보일 겁니다. 지도검색: 라미스콘 주소: 관악로 14길 88 3개층",,{},818,343,126.957219669606,37.4779876310978
시골집,13015034,한식,서울 관악구 낙성대로 22-7,02-874-7333,4.42,낙성대역 4번출구에서 도보9분거리에 위치한 쌈밥전문점 시골집 입니다.,,"{'분위기': ['친절한'], '인기토픽': ['쌈밥', ', 고기집', ', 제육볶음', ', 생선구이', ', 삼겹살'], '찾는목적': ['웰빙', ', 신선한', ', 싱싱한']}",597,306,126.95846809511,37.476864337445
데일리오아시스 샤로수길점,1320204510,"카페,디저트",서울 관악구 관악로14길 74-3 1층,070-7739-8282,4.43,"일상의 행복, 데일리오아시스 샤로수길점 입니다.",,{},454,369,126.95659109683,37.4781467904072
안녕부산,1862909287,"곱창,막창,양",서울 관악구 관악로14길 45 1층,02-6407-0718,4.2,서울대입구역 2번출구로 나와 300m 직진 후 올리브영 골목(샤로수길)으로 들어와 300m 다시 직진하면 있습니다,,{},475,847,126.955055737614,37.4787959342035
메이드바이아린,38487713,베이커리,서울 관악구 봉천동 1610-6 1층,0507-1436-5002,4.61,서울대입구역(2호선) 도보 6분거리,,"{'분위기': ['아담한', ', 분위기있는', ', 모던한', ', 작은공간', ', 고급스러운'], '인기토픽': ['흑임자', ', 마카롱', ', 샤로수길', ', 케이크', ', 디저트'], '찾는목적': ['기념일', ', 데이트', ', 사진찍기']}",274,261,126.955296648821,37.4784409378217
마이무,234585459,"스테이크,립",서울 관악구 낙성대로 22-10 1층,0507-1310-8933,4.58,"낙성대역 4번 출구로 나오셔서 200m직진, 하나님의 교회를 끼고 좌회전 해서 건널목을 새마을식당 건너면 방향으로 UNCLE B가 보입니다. 바로 골목 초입에 스시스캔들 골목으로 꺽으시면 빨간외벽이 마이무입니다.",,"{'분위기': ['아늑한', ', 고급진', ', 이국적', ', 분위기좋은', ', 엔틱한'], '인기토픽': ['바게트', ', 레스토랑', ', 샹그리아', ', 스페인요리', ', 샤로수길'], '찾는목적': ['홈메이드', ', 신선한', ', 데이트', ', 자극적인', ', 핫플레이스']}","2,540","1,612",126.958616910472,37.477005307559
오목눈이,1035408478,베이커리,서울 관악구 장군봉1길 32,02-876-1245,4.55,단호박 케이크랑 트로피컬 아이스티 덜달게 존맛탱 🤎,,{},"1,319",829,126.941777835033,37.4816590403287
돈뼈락연탄갈비,19873817,"육류,고기요리",서울 관악구 남부순환로 1835-26 재승빌딩,02-887-5579,4.46,연탄불에 초벌된 돼지갈비의 깊은 맛! 오랜 전통이 있는 돼지갈비집!!,,"{'분위기': ['심플한'], '인기토픽': ['돼지갈비', ', 돼지껍데기', ', 고기집', ', 삼겹살', ', 연탄구이'], '찾는목적': ['싱싱한', ', 재방문', ', 데이트', ', 자극적인', ', 나들이']}",202,325,126.954095298776,37.4812216220879
쟝블랑제리,12800337,베이커리,서울 관악구 낙성대역길 8,02-889-5170,4.44,낙성대역 4번 출구로 나와 도보로 50m 서울대 후문 마을버스 종점에 위치. 주차장 없음.,,"{'분위기': ['세련된', ', 고급진', ', 재미있는', ', 조그마한', ', 화사한'], '인기토픽': ['맘모스빵', ', 단팥빵', ', 식빵', ', 빵집', ', 케이크'], '찾는목적': ['기념일', ', 나들이', ', 신선한', ', 데이트', ', 착한가격']}","13,600","3,152",126.961984718921,37.4772000660467
모다모다,38447188,카레,서울 관악구 관악로14길 36 1층,0507-1425-3233,4.49,2호선 서울대입구역 2번 출구로 나와서 직진하시다가 스타벅스 리저브 카페와 올리브영 사이 골목이 보입니다. 좌회전으로 꺽어서 들어오셔서 150미터 쯤 걸어들어오시면 아기자기하고 노란 매장이 모다모다입니다.,,"{'분위기': ['아담한', ', 아기자기'], '인기토픽': ['어묵', ', 함박', ', 카레', ', 샤로수길', ', 새우구이'], '찾는목적': ['핫플레이스', ', 재방문', ', 데이트', ', 오픈키친', ', 나들이']}",457,502,126.954491912632,37.4788066206025
카페 모리츠,1217055209,카페,서울 관악구 남부순환로 1711,0507-1486-8031,4.46,봉천역 4번출구 앞 골목으로 들어오시면 왼편에 위치하고 있습니다.,,{},122,45,126.940485895128,37.4832029958243
사담,1206529518,브런치,서울 관악구 남부순환로 1852 5층,02-882-7501,4.73,"서울대입구역 1번 출구에서 250M 직진! 1층 포몬스,2층 명태어장 건물 5층. 엘레베이터 타고 올라오시면 됩니다 :)",,{},208,223,126.95558273167,37.479887345745
모즈타파스라운지,37349706,스페인음식,서울 관악구 남부순환로226길 36 지하 모즈타파스라운지,0507-1406-8910,4.63,"영업시간 : 낮12시~ 저녁9시(평일,주말 동일) **코로나 2단계 격상으로 평일도 낮에 영업합니다** 네이버로 예약시 에이드 or 상그리아중 1잔 제공",,"{'분위기': ['아늑한', ', 분위기있는', ', 이국적', ', 분위기좋은', ', 아담한'], '인기토픽': ['레스토랑', ', 샹그리아', ', 스페인요리', ', 샤로수길', ', 펍'], '찾는목적': ['홈메이드', ', 신선한', ', 데이트', ', 부담없는가격', ', 착한가격']}","1,539",551,126.953516516483,37.479066091973
정숙성,1959742624,"육류,고기요리",서울 관악구 남부순환로226길 31 1층 정숙성,02-888-6666,4.69,[위치] 지하철 2호선 <서울대입구역> 1번/2번 출구인근 샤로수길 초입에 위치해있습니다. [상세] 카페 외관처럼 깔끔하고 예쁘게 구성된 흰색타일+통유리창+회색담장의 가게입니다.,,{},261,126,126.953773403418,37.4792187336193
월화고기 보라매점,37942001,"육류,고기요리",서울 관악구 보라매로3길 16,0507-1403-7592,4.58,"국내유일 1+등급 100% 순종 듀록 돼지고기를 판매하며, 여러 방송 매체를 통해 맛집으로 인정을 받았습니다. 매일 최고의 고기맛 을 위해 고민하고, 개발에 힘써, 숙성 특허까지 받았습니다.(특허번호:10-2018-0000458호) 블루리본 서베이 서울맛집 선정! 월화 고기 어째서 최고일까요? 먹거리X파일 착한삼겹살 선정, 대통령상(대상) 목살 HACCP인증 무항생제 돼지고기를 특허받은 ...",,"{'분위기': ['깔끔한분위기', ', 분위기좋은', ', 웅장한', ', 쾌적한', ', 세련된'], '인기토픽': ['갈매기살', ', tv방영', ', 고기집', ', 삼겹살', ', 김치말이국수'], '찾는목적': ['제철식재료', ', 제철재료', ', 데이트', ', 재방문', ', 신선한']}","1,971","1,044",126.926302976249,37.4916283438844
에르디,1307882171,"카페,디저트",서울 관악구 관악로12길 113,,4.58,서울대입구역 2번출구 도보 12분 낙성대역 4번출구 도보 8분 주차: 낙성대제1공영주차장 도보 1분,,{},31,40,126.958511527856,37.4774421701323
고로커피로스터스,220166012,"카페,디저트",서울 관악구 남부순환로231길 33,0507-1411-9023,4.64,서울대입구역 8번출구에서 출구방향으로 직진하여 도보8분 거리입니다.,,"{'인기토픽': ['카페', ', 스콘']}",333,229,126.957947118083,37.4807347089425
오지 편한식당,714380275,요리주점,서울 관악구 관악로14길 105 1층 오지,010-5048-9914,4.52,저희 오지는 요리와 술을 즐기는 공간 입니다.,,"{'인기토픽': ['술집', ', 샤로수길']}",135,253,126.95823882307,37.4778748289158
미카엘,1683372369,양식,서울 관악구 남부순환로234길 27 1층 미카엘,070-8286-4743,4.84,안녕하세요. 미카엘입니다. 해외 미슐랭스타 레스토랑에서 배운 요리스타일을 한국화하여 더 맛있는 음식을 선보입니다. 저희매장 주차는 불가합니다. 주변 공영주차장 또는 구청 주차장을 이용부탁드립니다. #샤로수길맛집 #샤로수길파스타 #샤로수길스테이크 #샤로수길데이트 #샤로수길파스타맛집 #샤로수길분위기좋은맛집 #샤로수길 파스타맛집 #샤로수길미카엘,,{},250,101,126.956904040429,37.4781420395126
온돌 서울대입구점,514296312,"육류,고기요리",서울 관악구 봉천로 534,02-873-8712,4.47,'ON돌'은 '목림정'의 28년 전통을 자랑합니다. 'ON돌'은 목림정 특유의 메뉴인 고기를 구워 먹고 난 뒤 돌판 위에 끓여 먹는 된장찌 개를 보다 많은 사람들에게 알리기 위하여 만든 '돌판 고기구이'와 '돌판 된장전골' 전문 브랜드입니다. 전통 목림정의 맛을 이어가 는 'ON돌'은 최상의 식재료를 바탕으로 최고의 맛을 유지하기 위해 노력하겠습니다.,,"{'분위기': ['따뜻한느낌', ', 느낌있는', ', 모던한', ', 분위기좋은', ', 고급스러운'], '인기토픽': ['수제비', ', 명이나물', ', 고기집', ', 샤로수길', ', 스테이크'], '찾는목적': ['오픈키친', ', 신선한', ', 데이트', ', 사진찍기']}",481,812,126.956980379831,37.4786880790034
아띠85도씨베이커리,37116813,베이커리,서울 관악구 쑥고개로 137,02-876-3110,4.43,서울대입구역3번 출에서 쭉 직진한다음 큰 사거리에서 우회전 하시면 아띠베이커리를 찾으실수 있습니다. 관악구청 맞은편 에 위치해 있습니다.,,"{'분위기': ['따뜻한느낌', ', 아담한', ', 소박한'], '인기토픽': ['카페', ', 타르트', ', 초콜릿', ', 빵집', ', 케이크'], '찾는목적': ['발렌타인데이', ', 오픈키친', ', 신선한', ', 데이트', ', 유기농']}",767,399,126.951782889388,37.4788821319477
오후의 과일,242805736,카페,서울 관악구 관악로14길 15,02-877-5700,4.42,"* 휴무, 재료준비시간 x * 주차는 건물뒤쪽 (성민양꼬치 주차장) 이용해주세요. 만차일경우 관악구청 쪽 공영주차장 이용해주세요. * 음료만 to go 가능합니다. (팬케이크 포장 x)",,"{'분위기': ['빈티지한', ', 분위기있는', ', 분위기좋은', ', 엔틱한', ', 아기자기'], '인기토픽': ['카페', ', 수박주스', ', 팬케이크', ', 샤로수길', ', 디저트'], '찾는목적': ['핫플레이스', ', 신선한', ', 데이트', ', 재방문', ', 나들이']}",919,939,126.953504196407,37.4792433156421
옐로우버터드림,1406386323,"카페,디저트",서울 관악구 관악로14나길 10 2층,0507-1370-5533,4.51,서울대입구역 10분내외거리. 샤로수길 골목,,{},272,301,126.957297637394,37.4776625750916
요샌,1584505567,"카페,디저트",서울 관악구 남부순환로230길 42 1층 1호 요샌,0507-1305-0437,4.79,국내산 1A등급 원유 100%로 오랜시간 유청을 걸러 꾸덕하고 산미가 적은 요거트를 만들고 있습니다. 유당불내증이 있으신 분들도 맛있게 드실 수 있습니다.,,{},89,34,126.95533836027,37.4782621032367
옷살,19878517,인도음식,"서울 관악구 관악로 164 대우디오슈페리움1단지 지하 1층 104,105호",0507-1350-6527,4.55,서울특별시 관악구 관악로 164,,"{'분위기': ['친절하고', ', 고급진', ', 이국적', ', 친절한', ', 화려한'], '인기토픽': ['치킨', ', 인도카레', ', 인도음식', ', 카레', ', 샤로수길'], '찾는목적': ['색다른음식', ', 신선한', ', 데이트', ', 코스요리', ', 자극적인']}",515,471,126.952875619698,37.4797395226756
고요서울,1290853152,"카페,디저트",서울 관악구 남부순환로226길 31 2층,02-876-1232,508.0,"서울대입구역 2번출구에서 300m직진 후, 스타벅스 골목으로 100m진입하면 청운부동산 2층 입니다.",,{},924,,126.953773403418,37.4792187336193
행수곱창 봉천점,1524982075,"곱창,막창,양",서울 관악구 남부순환로 1726 1층,0507-1379-7818,4.89,봉천역 2번출구 직진후 첫번째 왼쪽골목으로 오시면 바로 행수곱창이 보입니다^^,,{},411,130,126.94179717933,37.482082523984
동경산책,1588568877,일식당,서울 관악구 관악로14길 30,0507-1343-0666,4.5,안녕하세요~ 일본 가정식 동경 산책입니다,,{},548,"1,724",126.954186267997,37.4788881339284
9ounce Burger 낙성대점,33315286,햄버거,서울 관악구 관악로12길 108 1층,02-878-9020,4.46,낙성대역 4번 출구로 주유소 앞에서 좌회전 하시고 장블랑제리 빵집 앞 횡단보도를 건너서 쭉 직진 사거리에서 다시 우회전 하시고 새마을식당 앞 횡단보도를 건너세요~ 건너편 순보보 골목으로 들어오시면 보이세요~ ^^,,"{'분위기': ['빈티지한', ', 아담한', ', 이국적', ', 고급진', ', 심플한'], '인기토픽': ['햄버거', ', 초밥', ', 수제버거', ', 와규', ', 샤로수길'], '찾는목적': ['웰빙', ', 신선한', ', 데이트', ', 자극적인', ', 재방문']}",250,729,126.958365361136,37.4772128117932
고기굽는사람들,94550787,"육류,고기요리",서울 관악구 관악로14길 70 효림빌딩 106호,0507-1357-6884,4.84,서울대입구역 2번 출구에서 나와 170m 직진하면 스타벅스가 있습니다. 스타벅스를 왼쪽으로 끼고 들어오는 골목에서 350m 직진 해 걸어오시면 오른쪽에 매장이 위치해 있습니다. 문의사항은 0507-1357-6884 이 번호로 연락주시면 안내 도와드리겠습니다.,,"{'분위기': ['아담한'], '인기토픽': ['돼지갈비', ', 숯불갈비', ', 냉면', ', 고기집', ', 샤로수길'], '찾는목적': ['핫플레이스', ', 착한가격', ', 데이트', ', 자극적인', ', 나들이']}","2,172",384,126.956347518093,37.4782407660496
오월의김밥,37778826,김밥,서울 관악구 봉천로 605 102호,02-876-7792,4.52,낙성대역1번출구로 나오셔서 직진후 신한은행 일방통행 골목으로 내려오시면 사거리 왼쪽건물 1층에 위치해 있습니다.,,"{'인기토픽': ['어묵', ', 주먹밥', ', 샌드위치', ', 김밥집', ', 불고기'], '찾는목적': ['착한가격']}","1,764",632,126.964603827591,37.4760911961869
베이컨시,1334871226,"스파게티,파스타전문",서울 관악구 봉천로62길 5 B1,010-7573-6958,4.77,"'VACANCY'는 빈 방이 있음을 알리는 단어 입니다. 8,90년대 미국의 모텔이나 낡은 호텔을 테마로 구성한 후, 두달 간의 셀프 인테리어로 아메리칸 무드를 완성해 냈습니다. 우리는 끊임없이 연구하고 새로움을 찾아내는 이탈리안 키친 입니다. 고민이 담긴 접시와 직접 선별한 좋은 와인을 냅니다. 여기, 빈 방 있어요!",,{},290,141,126.958899877328,37.4778487512325
두만강샤브샤브,31238132,샤브샤브,서울 관악구 봉천로 537,02-885-7966,4.53,편안한 분위기에서 푸짐한 요리를 즐길 수 있는 샤브샤브전문점입니다,,"{'인기토픽': ['중국집', ', 마라탕', ', 샤브샤브', ', 훠궈', ', 양꼬치']}",273,210,126.957682514564,37.4788039320531
삼촌네,33093066,"순대,순댓국",서울 관악구 신림로59길 14 민속순대타운306호,0507-1300-9637,4.49,맛있는 순대를 드시면 음료를서비스로 드립니다! ※ 택배가능 ※ 택배문의 010-4460-6843,,"{'분위기': ['친절함', ', 친절하고', ', 깨끗한', ', 화려한', ', 친절한'], '인기토픽': ['치킨', ', 순대', ', 백순대', ', 곱창', ', 순대볶음'], '찾는목적': ['싱싱한', ', 신선한', ', 데이트', ', 자극적인', ', 재방문']}",527,692,126.928776084349,37.4832898616637
